ICGC DCC Project Code	ICGC Submitted Donor ID	ICGC Submitted Specimen ID	ICGC Submitted Specimen Type	ICGC Submitted Sample ID	ICGC Submitted Sequencing Strategy	ICGC Raw Data Accession	EGA Study Accession	EGA Dataset Accession	EGA Library Strategy	EGA Experiment Accession	EGA ERX Accession	EGA ERS Accession	EGA Sample Accession	EGA Run Accession	EGA Analysis Accession	EGA Raw Sequence Filename	EGA File Accession	MD5_Checksum	Unencrypted_Checksum	File Size
EOPC-DE	EOPC-09	EOPC-09_normal	Normal - blood derived	EOPC-09_normal	WGS	['EGAS00001000400']	EGAS00001000383	EGAD00001000306	WGS	EGAX00001081556	ERX190937	ERS202658	EGAN00001089458	EGAR00001085120		EOPC-09_normal_merged.bam.rmdup.bam.gpg	EGAF00000154503	d5524ea4d1b2a8861039c3f9c59dc641	9790399c4314a8bb426e27f62b71c131	
EOPC-DE	EOPC-010	EOPC-010_normal	Normal - blood derived	EOPC-010_normal	WGS	['EGAS00001000400']	EGAS00001000383	EGAD00001000270	WGS	EGAX00001071832	ERX161555	ERS184517	EGAN00001085905	EGAR00001074542		EOPC-010_normal_merged.bam.rmdup.bam.gpg	EGAF00000145173	bc0048644218ed0bfd6d986b65ebb982	90059f0275a0560842d394b661139f3a	
EOPC-DE	EOPC-010	EOPC-010_normal	Normal - blood derived	EOPC-010_normal	WGS	['EGAS00001000400']	EGAS00001000400	EGAD00001000303	WGS	EGAX00001081508	ERX190887	ERS184517	EGAN00001085905	EGAR00001085071		WGS_MATE_PAIR_EOPC-010_normal_EMBL_run110629_HWI-EAS225_00062_FC_62K8TAAXX_s_1_sequence.bam.gpg	EGAF00000154454	2ee667ec303d406be4c71ce5a5f03340	65479e71c32a81502f9cfd9e9a337398	
EOPC-DE	EOPC-010	EOPC-010_normal	Normal - blood derived	EOPC-010_normal	WGS	['EGAS00001000400']	EGAS00001000383	EGAD00001000306	WGS	EGAX00001071832	ERX161555	ERS184517	EGAN00001085905	EGAR00001074542		EOPC-010_normal_merged.bam.rmdup.bam.gpg	EGAF00000145173	bc0048644218ed0bfd6d986b65ebb982	90059f0275a0560842d394b661139f3a	
EOPC-DE	EOPC-148	EOPC-148_normal	Normal - blood derived	EOPC-148_normal	WGS	['EGAD00001003256:EGAF00001590050:EGAF00001590051']													
EOPC-DE	EOPC-104	EOPC-104_tumor_01	Primary tumour - solid tissue	EOPC-104_tumor_01	WGS	['EGAD00001003256']	EGAS00001000383	EGAD00001003256	none			ERS1645766	EGAN00001516742		EGAZ00001258683	WGS_paired_EOPC-104_tumor_01_merged.mdup.bam	EGAF00001593943	643332b408923cca8711cfc8946f0899	e4cb421b142e1b044d0259f539753fa7	None
EOPC-DE	EOPC-193	EOPC-193_tumor_01	Primary tumour - solid tissue	EOPC-193_tumor_01	WGS	['EGAD00001003256:EGAF00001590092:EGAF00001590093']													
EOPC-DE	EOPC-153	EOPC-153_normal	Normal - blood derived	EOPC-153_normal	WGS	['EGAD00001003256:EGAF00001590148:EGAF00001590149']													
EOPC-DE	LOPC-022	LOPC-022_tumor_01	Primary tumour - solid tissue	LOPC-022_tumor_01	WGS	['EGAD00001003256']													
EOPC-DE	EOPC-01	EOPC-01_tumor	Primary tumour - solid tissue	EOPC-01_tumor	WGS	['EGAS00001000400']	EGAS00001000383	EGAD00001000270	WGS	EGAX00001071837	ERX161560	ERS184522	EGAN00001085910	EGAR00001074547		EOPC-01_tumor_merged.bam.rmdup.bam.gpg	EGAF00000145178	b81cd94e5f238a900dbb791427c8450f	deeb2ebb59db7dc5131846be050d497a	
EOPC-DE	EOPC-01	EOPC-01_tumor	Primary tumour - solid tissue	EOPC-01_tumor	WGS	['EGAS00001000400']	EGAS00001000400	EGAD00001000303	WGS	EGAX00001081513	ERX190892	ERS184522	EGAN00001085910	EGAR00001085076		WGS_MATE_PAIR_EOPC-01_tumor_EMBL_run110427_HWI-EAS225_00053_FC_62GPRAAXX_s_1_sequence.bam.gpg	EGAF00000154459	4dfa4fe2411f4f1ed646cdbb9997fc4f	bbb274257ffe5e203e0f9757963dee24	
EOPC-DE	EOPC-01	EOPC-01_tumor	Primary tumour - solid tissue	EOPC-01_tumor	WGS	['EGAS00001000400']	EGAS00001000383	EGAD00001000306	WGS	EGAX00001071837	ERX161560	ERS184522	EGAN00001085910	EGAR00001074547		EOPC-01_tumor_merged.bam.rmdup.bam.gpg	EGAF00000145178	b81cd94e5f238a900dbb791427c8450f	deeb2ebb59db7dc5131846be050d497a	
EOPC-DE	EOPC-142	EOPC-142_tumor_01	Primary tumour - solid tissue	EOPC-142_tumor_01	WGS	['EGAD00001003256:EGAF00001590058:EGAF00001590059']													
EOPC-DE	EOPC-066	EOPC-066_tumor_01	Primary tumour - solid tissue	EOPC-066_tumor_01	WGS	['EGAD00001003256:EGAF00001579193:EGAF00001579194']													
EOPC-DE	EOPC-043	EOPC-043_normal	Normal - blood derived	EOPC-043_normal	WGS	['EGAD00001003256:EGAF00001579219:EGAF00001579220']													
EOPC-DE	EOPC-098	EOPC-098_tumor_01	Primary tumour - solid tissue	EOPC-098_tumor_01	WGS	['EGAD00001003256']	EGAS00001000383	EGAD00001003256	none			ERS1645764	EGAN00001516740		EGAZ00001258389	WGS_paired_EOPC-098_tumor_01_merged.mdup.bam	EGAF00001592642	e19227d4ad8f149ffe8ed085aa3284ff	8b635cb068011a6f2b8a36f7cf713dfd	None
EOPC-DE	EOPC-021	EOPC-021_normal	Normal - blood derived	EOPC-021_normal	WGS	['EGAD00001002124']													
EOPC-DE	EOPC-058	EOPC-058_normal	Normal - blood derived	EOPC-058_normal	WGS	['EGAD00001002124']													
EOPC-DE	EOPC-034	EOPC-034_tumor_01	Primary tumour - solid tissue	EOPC-034_tumor_01	WGS	['EGAD00001002124']													
EOPC-DE	EOPC-017	EOPC-017_normal	Normal - blood derived	EOPC-017_normal	WGS	['EGAD00001002124']													
EOPC-DE	EOPC-165	EOPC-165_tumor_01	Primary tumour - solid tissue	EOPC-165_tumor_01	WGS	['EGAD00001003256:EGAF00001590132:EGAF00001590133']													
EOPC-DE	EOPC-133	EOPC-133_normal	Normal - blood derived	EOPC-133_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432238	ERX1686521	ERS1295056	EGAN00001422050	EGAR00001469690		WGS_PAIRED_EOPC-133_normal_ST-E00204_0035_BH2H3YALXX_L008_R1.fastq.gz	EGAF00001302167	ea8984be7bbcc668b881789543387e13	6da1b4f2055e7b195b0de3b997b70965	
EOPC-DE	EOPC-133	EOPC-133_normal	Normal - blood derived	EOPC-133_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432238	ERX1686521	ERS1295056	EGAN00001422050	EGAR00001469690		WGS_PAIRED_EOPC-133_normal_ST-E00204_0035_BH2H3YALXX_L008_R2.fastq.gz	EGAF00001302168	6705bd70d31322be7ec04e4b0def3e0a	5d564492ea768f709c74deed30272fca	
EOPC-DE	EOPC-026	EOPC-026_normal	Normal - blood derived	EOPC-026_normal	WGS	['EGAD00001002124']													
EOPC-DE	EOPC-129	EOPC-129_normal	Normal - blood derived	EOPC-129_normal	WGS	['EGAD00001003256:EGAF00001590074:EGAF00001590075']													
EOPC-DE	EOPC-056	EOPC-056_tumor_01	Primary tumour - solid tissue	EOPC-056_tumor_01	WGS	['EGAD00001002124']													
EOPC-DE	EOPC-125	EOPC-125_tumor_01	Primary tumour - solid tissue	EOPC-125_tumor_01	WGS	['EGAD00001003256']	EGAS00001000383	EGAD00001003256	none			ERS1643448	EGAN00001516557		EGAZ00001258308	WGS_paired_EOPC-125_tumor_01_merged.mdup.bam		-                               	-                               	
EOPC-DE	EOPC-195	EOPC-195_normal	Normal - blood derived	EOPC-195_normal	WGS	['EGAD00001003256:EGAF00001590090:EGAF00001590091']													
EOPC-DE	EOPC-128	EOPC-128_normal	Normal - blood derived	EOPC-128_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432231	ERX1686514	ERS1295052	EGAN00001422046	EGAR00001469683		WGS_PAIRED_EOPC-128_normal_ST-E00204_0035_BH2H3YALXX_L003_R2.fastq.gz	EGAF00001302154	783e5c97dd76a5d73455a1779a3fecd3	d4ba9c07fcd0e34db46d887dae4e0c2f	
EOPC-DE	EOPC-128	EOPC-128_normal	Normal - blood derived	EOPC-128_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432231	ERX1686514	ERS1295052	EGAN00001422046	EGAR00001469683		WGS_PAIRED_EOPC-128_normal_ST-E00204_0035_BH2H3YALXX_L003_R1.fastq.gz	EGAF00001302153	bc1d3c20a47becec6617fe495394602c	d800b632f8a525de920e417a5b809615	
EOPC-DE	EOPC-149	EOPC-149_normal	Normal - blood derived	EOPC-149_normal	WGS	['EGAD00001003256:EGAF00001590048:EGAF00001590049']													
EOPC-DE	EOPC-179	EOPC-179_tumor_01	Primary tumour - solid tissue	EOPC-179_tumor_01	WGS	['EGAD00001003256:EGAF00001590108:EGAF00001590109']													
EOPC-DE	EOPC-073	EOPC-073_normal	Normal - blood derived	EOPC-073_normal	WGS	['EGAD00001003256']	EGAS00001000383	EGAD00001003256	none			ERS1639134	EGAN00001516515		EGAZ00001258271	WGS_paired_EOPC-073_normal_merged.mdup.bam	EGAF00001590267	02e34e2f8a6f58d06194cf16bfb19d7c	8eb65d786a561271841518f0d893bc8e	None
EOPC-DE	EOPC-062	EOPC-062_normal	Normal - blood derived	EOPC-062_normal	WGS	['EGAD00001003256:EGAF00001579199:EGAF00001579200']													
EOPC-DE	EOPC-135	EOPC-135_tumor_01	Primary tumour - solid tissue	EOPC-135_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432200	ERX1686483	ERS1295059	EGAN00001422053	EGAR00001469652		WGS_PAIRED_EOPC-135_tumor_01__ST-E00246_0021_BH2GYCALXX_L003_R2.fastq.gz	EGAF00001302092	4f31656ebee5ac0753901b716044ad29	36b829248b593578e5cdd5f1f4bc8e4f	
EOPC-DE	EOPC-135	EOPC-135_tumor_01	Primary tumour - solid tissue	EOPC-135_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432200	ERX1686483	ERS1295059	EGAN00001422053	EGAR00001469652		WGS_PAIRED_EOPC-135_tumor_01__ST-E00246_0021_BH2GYCALXX_L003_R1.fastq.gz	EGAF00001302091	ec937646123cce3ea0b6b03f4dd4d28f	0a222d0c834118913413f1b23673c7c1	
EOPC-DE	EOPC-135	EOPC-135_tumor_01	Primary tumour - solid tissue	EOPC-135_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432201	ERX1686484	ERS1295059	EGAN00001422053	EGAR00001469653		WGS_PAIRED_EOPC-135_tumor_01__ST-E00246_0021_BH2GYCALXX_L004_R1.fastq.gz	EGAF00001302093	1ef05fa6a3bd7959207a5ea703bac0a0	daf78e832364f750ceaf58f5e08955c5	
EOPC-DE	EOPC-135	EOPC-135_tumor_01	Primary tumour - solid tissue	EOPC-135_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432201	ERX1686484	ERS1295059	EGAN00001422053	EGAR00001469653		WGS_PAIRED_EOPC-135_tumor_01__ST-E00246_0021_BH2GYCALXX_L004_R2.fastq.gz	EGAF00001302094	d9eaee4b056675836c55e195c60bdd7d	8f14491d7336047f8641d592d585d220	
EOPC-DE	EOPC-135	EOPC-135_tumor_01	Primary tumour - solid tissue	EOPC-135_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432202	ERX1686485	ERS1295059	EGAN00001422053	EGAR00001469654		WGS_PAIRED_EOPC-135_tumor_01__ST-E00240_0061_AH5MKCCCXX_L002_R2.fastq.gz	EGAF00001302096	f600db61988ff2c798f8b1a96956e5c6	d69547f8385c8a231358515ee26222ba	
EOPC-DE	EOPC-135	EOPC-135_tumor_01	Primary tumour - solid tissue	EOPC-135_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432202	ERX1686485	ERS1295059	EGAN00001422053	EGAR00001469654		WGS_PAIRED_EOPC-135_tumor_01__ST-E00240_0061_AH5MKCCCXX_L002_R1.fastq.gz	EGAF00001302095	c6f9b76448019ee70b21130c981b6557	6457ca0a6b48a6c884a9188d9f9866c9	
EOPC-DE	EOPC-055	EOPC-055_normal	Normal - blood derived	EOPC-055_normal	WGS	['EGAD00001003256:EGAF00001579207:EGAF00001579208']													
EOPC-DE	EOPC-078	EOPC-078_tumor_01	Primary tumour - solid tissue	EOPC-078_tumor_01	WGS	['EGAD00001003256']	EGAS00001000383	EGAD00001003256	none			ERS1643438	EGAN00001516547		EGAZ00001258294	WGS_paired_EOPC-078_tumor_01_merged.mdup.bam	EGAF00001591474	53a803de60d92e755984ec6e408c26cc	d541acb0742f8aea3e5e7187cfcb7c96	None
EOPC-DE	EOPC-013	EOPC-013_tumor_01	Primary tumour - solid tissue	EOPC-013_tumor_01	WGS	['EGAD00001003256:EGAF00001579229:EGAF00001579230']													
EOPC-DE	EOPC-015	EOPC-015_tumor_01	Primary tumour - solid tissue	EOPC-015_tumor_01	WGS	['EGAD00001003256']	EGAS00001000383	EGAD00001003256	none			ERS1643430	EGAN00001516539		EGAZ00001258286	WGS_paired_EOPC-015_tumor_01_merged.mdup.bam	EGAF00001590348	3822fbdede046201ba91cda576880d79	37d1329900bf9d57a77250bb9470636b	None
EOPC-DE	EOPC-127	EOPC-127_tumor_01	Primary tumour - solid tissue	EOPC-127_tumor_01	WGS	['EGAD00001003256:EGAF00001590076:EGAF00001590077']													
EOPC-DE	LOPC-009	LOPC-009_normal	Normal - blood derived	LOPC-009_normal	WGS	['EGAD00001003256']													
EOPC-DE	EOPC-157	EOPC-157_normal	Normal - blood derived	EOPC-157_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432220	ERX1686503	ERS1295070	EGAN00001422064	EGAR00001469672		WGS_PAIRED_EOPC-157_normal_ST-E00210_0024_BH2GYYALXX_L008_R1.fastq.gz	EGAF00001302131	9bc43a83d444fce629aa6a941025ee23	d498f4409b6ff776553036234a2872ef	
EOPC-DE	EOPC-157	EOPC-157_normal	Normal - blood derived	EOPC-157_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432220	ERX1686503	ERS1295070	EGAN00001422064	EGAR00001469672		WGS_PAIRED_EOPC-157_normal_ST-E00210_0024_BH2GYYALXX_L008_R2.fastq.gz	EGAF00001302132	f32d5df2c203d7f30d04f7ad9c777081	9dd05d9434676092d06550320245e82a	
EOPC-DE	LOPC-032	LOPC-032_tumor_01	Primary tumour - solid tissue	LOPC-032_tumor_01	WGS	['EGAD00001003256']													
EOPC-DE	LOPC-035	LOPC-035_tumor_01	Primary tumour - solid tissue	LOPC-035_tumor_01	WGS	['EGAD00001003256']													
EOPC-DE	EOPC-111	EOPC-111_tumor_01	Primary tumour - solid tissue	EOPC-111_tumor_01	WGS	['EGAD00001003256:EGAF00001589559:EGAF00001589560']													
EOPC-DE	EOPC-180	EOPC-180_normal	Normal - blood derived	EOPC-180_normal	WGS	['EGAD00001003256:EGAF00001590106:EGAF00001590107']													
EOPC-DE	EOPC-090	EOPC-090_normal	Normal - blood derived	EOPC-090_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432173	ERX1686456	ERS1295044	EGAN00001422038	EGAR00001469625		WGS_PAIRED_EOPC-090_normal_SN935_0206_A_C48RPACXX_L005_R2.fastq.gz	EGAF00001300661	3c55b53390facd1ba6b660be0989ae83	6201e075ac2c0f8bc9f4371b78eb170e	
EOPC-DE	EOPC-090	EOPC-090_normal	Normal - blood derived	EOPC-090_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432173	ERX1686456	ERS1295044	EGAN00001422038	EGAR00001469625		WGS_PAIRED_EOPC-090_normal_SN935_0206_A_C48RPACXX_L005_R1.fastq.gz	EGAF00001300660	5e12b93e9e0e428de4cdbc8d17a25820	f773ad32da5cbd3525a984c4b4415605	
EOPC-DE	EOPC-090	EOPC-090_normal	Normal - blood derived	EOPC-090_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432174	ERX1686457	ERS1295044	EGAN00001422038	EGAR00001469626		WGS_PAIRED_EOPC-090_normal_SN935_0206_A_C48RPACXX_L006_R1.fastq.gz	EGAF00001300662	2459da4d16571164a105c395172981da	95fac60d6bb14b0cf8da7836cb6190f7	
EOPC-DE	EOPC-090	EOPC-090_normal	Normal - blood derived	EOPC-090_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432174	ERX1686457	ERS1295044	EGAN00001422038	EGAR00001469626		WGS_PAIRED_EOPC-090_normal_SN935_0206_A_C48RPACXX_L006_R2.fastq.gz	EGAF00001300663	e8eae1e99956eb447f83c25a35741792	0c3770d3b68cf1342a2a76f4093424e5	
EOPC-DE	EOPC-090	EOPC-090_normal	Normal - blood derived	EOPC-090_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432175	ERX1686458	ERS1295044	EGAN00001422038	EGAR00001469627		WGS_PAIRED_EOPC-090_normal_SN935_0206_A_C48RPACXX_L007_R2.fastq.gz	EGAF00001300665	7219067582b8f646f3703899867bf1b5	b5837600af0d579c9cfc857163c0a46d	
EOPC-DE	EOPC-090	EOPC-090_normal	Normal - blood derived	EOPC-090_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432175	ERX1686458	ERS1295044	EGAN00001422038	EGAR00001469627		WGS_PAIRED_EOPC-090_normal_SN935_0206_A_C48RPACXX_L007_R1.fastq.gz	EGAF00001300664	199eb6adaeda57300db3acf8c8b1f459	3c05f3432776eda35da09ad7dec4b6cb	
EOPC-DE	EOPC-090	EOPC-090_normal	Normal - blood derived	EOPC-090_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432176	ERX1686459	ERS1295044	EGAN00001422038	EGAR00001469628		WGS_PAIRED_EOPC-090_normal_SN935_0206_A_C48RPACXX_L008_R2.fastq.gz	EGAF00001300667	e933440b8d22e4db26e72b6f1fb8b0b9	4362be908c5183829f5d64beedf105bb	
EOPC-DE	EOPC-090	EOPC-090_normal	Normal - blood derived	EOPC-090_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432176	ERX1686459	ERS1295044	EGAN00001422038	EGAR00001469628		WGS_PAIRED_EOPC-090_normal_SN935_0206_A_C48RPACXX_L008_R1.fastq.gz	EGAF00001300666	ab996d6aff3a5d7aa90f2945eb015633	7d473ca85c291e97400aa5b90e972f23	
EOPC-DE	EOPC-105	EOPC-105_tumor_01	Primary tumour - solid tissue	EOPC-105_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432177	ERX1686460	ERS1295047	EGAN00001422041	EGAR00001469629		WGS_PAIRED_EOPC-105_tumor_01__SN935_0207_B_C48R2ACXX_L007_R2.fastq.gz	EGAF00001300669	38406f18938931b1e00a5b134223f0b1	9278381564bbc4ca61fba7da7a1bf2f9	
EOPC-DE	EOPC-105	EOPC-105_tumor_01	Primary tumour - solid tissue	EOPC-105_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432177	ERX1686460	ERS1295047	EGAN00001422041	EGAR00001469629		WGS_PAIRED_EOPC-105_tumor_01__SN935_0207_B_C48R2ACXX_L007_R1.fastq.gz	EGAF00001300668	4ae2f367c05ad47a9f351eff7a4b24b8	a81ddb8c80d02fc82dfb57a6babc5ba1	
EOPC-DE	EOPC-105	EOPC-105_tumor_01	Primary tumour - solid tissue	EOPC-105_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432178	ERX1686461	ERS1295047	EGAN00001422041	EGAR00001469630		WGS_PAIRED_EOPC-105_tumor_01__SN935_0207_B_C48R2ACXX_L008_R2.fastq.gz	EGAF00001300671	f15c535bea677054f4ab2e1959d30675	a5040f732e222c070eede752fb28c951	
EOPC-DE	EOPC-105	EOPC-105_tumor_01	Primary tumour - solid tissue	EOPC-105_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432178	ERX1686461	ERS1295047	EGAN00001422041	EGAR00001469630		WGS_PAIRED_EOPC-105_tumor_01__SN935_0207_B_C48R2ACXX_L008_R1.fastq.gz	EGAF00001300670	83f6dfafa730cdd0a0948aa6de9385dc	d10871858883c6fd62aa14271bc96b33	
EOPC-DE	EOPC-105	EOPC-105_tumor_01	Primary tumour - solid tissue	EOPC-105_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432179	ERX1686462	ERS1295047	EGAN00001422041	EGAR00001469631		WGS_PAIRED_EOPC-105_tumor_01__SN546_0253_A_C48TBACXX_L001_R1.fastq.gz	EGAF00001300672	d742eaa78ee8e9f44810696c58345b2e	f6232571d62e7c22dea8d5a7a8a74152	
EOPC-DE	EOPC-105	EOPC-105_tumor_01	Primary tumour - solid tissue	EOPC-105_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432179	ERX1686462	ERS1295047	EGAN00001422041	EGAR00001469631		WGS_PAIRED_EOPC-105_tumor_01__SN546_0253_A_C48TBACXX_L001_R2.fastq.gz	EGAF00001300673	bb138b0cf17cad8b4f08ba71173cd7f9	a9734d45ce4c985bc46ec22a9b59294f	
EOPC-DE	EOPC-105	EOPC-105_tumor_01	Primary tumour - solid tissue	EOPC-105_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432180	ERX1686463	ERS1295047	EGAN00001422041	EGAR00001469632		WGS_PAIRED_EOPC-105_tumor_01__SN546_0253_A_C48TBACXX_L002_R1.fastq.gz	EGAF00001300674	24a534a2a8cf5cdcb0a2ffcc56884e7f	0fc9ab223a14c46865632e1c169a205c	
EOPC-DE	EOPC-105	EOPC-105_tumor_01	Primary tumour - solid tissue	EOPC-105_tumor_01	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432180	ERX1686463	ERS1295047	EGAN00001422041	EGAR00001469632		WGS_PAIRED_EOPC-105_tumor_01__SN546_0253_A_C48TBACXX_L002_R2.fastq.gz	EGAF00001300675	be751349e3c3d8d0458684aeb0a1dcf6	dc3d01e3c7fa415f5538655fb426ff16	
EOPC-DE	EOPC-132	EOPC-132_tumor_01	Primary tumour - solid tissue	EOPC-132_tumor_01	WGS	['EGAD00001003256:EGAF00001590070:EGAF00001590071']													
EOPC-DE	EOPC-151	EOPC-151_tumor_01	Primary tumour - solid tissue	EOPC-151_tumor_01	WGS	['EGAD00001003256:EGAF00001590044:EGAF00001590045']													
EOPC-DE	EOPC-124	EOPC-124_normal	Normal - blood derived	EOPC-124_normal	WGS	['EGAD00001003256']	EGAS00001000383	EGAD00001003256	none			ERS1643445	EGAN00001516554		EGAZ00001258300	WGS_paired_EOPC-124_normal_merged.mdup.bam	EGAF00001591468	20062a48df5a39fb28f488a44c800564	f86aeb5a019bb7e73c637903973529dc	None
EOPC-DE	EOPC-027	EOPC-027_tumor_01	Primary tumour - solid tissue	EOPC-027_tumor_01	WGS	['EGAD00001002124']													
EOPC-DE	EOPC-172	EOPC-172_tumor_01	Primary tumour - solid tissue	EOPC-172_tumor_01	WGS	['EGAD00001003256:EGAF00001590122:EGAF00001590123']													
EOPC-DE	EOPC-048	EOPC-048_normal	Normal - blood derived	EOPC-048_normal	WGS	['EGAD00001002124']													
EOPC-DE	EOPC-013	EOPC-013_normal	Normal - blood derived	EOPC-013_normal	WGS	['EGAD00001003256:EGAF00001579229:EGAF00001579230']													
EOPC-DE	EOPC-200	EOPC-200_normal	Normal - blood derived	EOPC-200_normal	WGS	['EGAD00001003256:EGAF00001590088:EGAF00001590089']													
EOPC-DE	EOPC-070	EOPC-070_normal	Normal - blood derived	EOPC-070_normal	WGS	['EGAD00001003256:EGAF00001579185:EGAF00001579186']													
EOPC-DE	EOPC-185	EOPC-185_tumor_01	Primary tumour - solid tissue	EOPC-185_tumor_01	WGS	['EGAD00001003256:EGAF00001590096:EGAF00001590097']													
EOPC-DE	EOPC-045	EOPC-045_tumor_01	Primary tumour - solid tissue	EOPC-045_tumor_01	WGS	['EGAD00001003256:EGAF00001579215:EGAF00001579216']													
EOPC-DE	EOPC-084	EOPC-084_normal	Normal - blood derived	EOPC-084_normal	WGS	['EGAD00001003256:EGAF00001579169:EGAF00001579170']													
EOPC-DE	EOPC-035	EOPC-035_tumor_01	Primary tumour - solid tissue	EOPC-035_tumor_01	WGS	['EGAD00001002124']													
EOPC-DE	EOPC-102	EOPC-102_tumor_01	Primary tumour - solid tissue	EOPC-102_tumor_01	WGS	['EGAD00001003256:EGAF00001589567:EGAF00001589568']													
EOPC-DE	EOPC-086	EOPC-086_normal	Normal - blood derived	EOPC-086_normal	WGS	['EGAD00001003256:EGAF00001579165:EGAF00001579166']													
EOPC-DE	EOPC-074	EOPC-074_tumor_01	Primary tumour - solid tissue	EOPC-074_tumor_01	WGS	['EGAD00001003256:EGAF00001579179:EGAF00001579180']													
EOPC-DE	EOPC-063	EOPC-063_normal	Normal - blood derived	EOPC-063_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432150	ERX1686433	ERS1295038	EGAN00001422032	EGAR00001469602		WGS_PAIRED_EOPC-063_normal_SN7001149_0206_BC4BK8ACXX_L004_NoIndex_R2.fastq.gz	EGAF00001300615	575566d90ceebc5ff9e35be64208688f	243b297c7c4bb9cdb80ef2a9aacb01e8	
EOPC-DE	EOPC-063	EOPC-063_normal	Normal - blood derived	EOPC-063_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432150	ERX1686433	ERS1295038	EGAN00001422032	EGAR00001469602		WGS_PAIRED_EOPC-063_normal_SN7001149_0206_BC4BK8ACXX_L004_NoIndex_R1.fastq.gz	EGAF00001300614	bd8160008a90cc62d829a52d4289db11	1f40b936e93a8ea8bef12e65acabb2e8	
EOPC-DE	EOPC-063	EOPC-063_normal	Normal - blood derived	EOPC-063_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432151	ERX1686434	ERS1295038	EGAN00001422032	EGAR00001469603		WGS_PAIRED_EOPC-063_normal_SN841_0274_AC48Y5ACXX_L005_NoIndex_R1.fastq.gz	EGAF00001300616	240233441f59b754ab1fb195a0aa37d0	c82686561eb847010f2dd6a964efa30e	
EOPC-DE	EOPC-063	EOPC-063_normal	Normal - blood derived	EOPC-063_normal	WGS	['EGAS00001000383']	EGAS00001000383	EGAD00001002669	WGS	EGAX00001432151	ERX1686434	ERS1295038	EGAN00001422032	EGAR00001469603		WGS_PAIRED_EOPC-063_normal_SN841_0274_AC48Y5ACXX_L005_NoIndex_R2.fastq.gz	EGAF00001300617	71faa9e74becbcb3bc772693bad88bf9	d4067dca3ecc69203d6b8c4072e178c2	
